query,id,published,likes,replies,content,author_title,author_image,author_channel,author_is_verified,author_is_creator,author_is_artist,parent_id
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwOSuinoRMvfT1znyt4AaABAg.9QM7UoLEIZ99R-HSPPBEct,4 years ago,4,, @HinduBoy  hahaha I dare you to ask me if I care !,@insAneTunA,https://yt3.ggpht.com/ytc/AIdro_naw-LjLJb5P4y8DstLEV9SsnyZ_GMzu38QksS9VEVmxQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCivnDwmqxK-yw6iVdixERuA,FALSE,FALSE,FALSE,UgwOSuinoRMvfT1znyt4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwOSuinoRMvfT1znyt4AaABAg.9QM7UoLEIZ99SMiSThuY58,4 years ago,5,, @HinduBoy  saddest example of under-education I have seen in so long. I hope it’s because of where you live and not that you didn’t put forth effort to learn.,@NotTooStraight,https://yt3.ggpht.com/qj2OpPQY_YKYyCMVJGfUmDjYvdA-AzE7x6BiezfWsnnr6GXKv27ZalcnQwWMabIaCgvulUhHWA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC5LwJyax5MAhbM_DHkw3HEA,FALSE,FALSE,FALSE,UgwOSuinoRMvfT1znyt4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwOSuinoRMvfT1znyt4AaABAg.9QM7UoLEIZ99Sc2RolDFwG,4 years ago,2,,100%,@kellybarthel8060,https://yt3.ggpht.com/ytc/AIdro_m38bV0lkmpqKdsSjR4NaGE8RhkLiOna6rZWPsztUU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCEUrt34jZ1hrxfrs2AUZ23g,FALSE,FALSE,FALSE,UgwOSuinoRMvfT1znyt4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg,4 years ago,320,33,"Aquaponics, agro forestry, permaculture, seaweed farming, natural sequence farming and so many others. I think all these techniques and methods needs to implemented at various levels so that the destructive industrial farming can be diminished to whatever level we can achieve really. Diversification and decentralization is the key. We do this and bang bang! Although I am certain that the change won't be as smooth as we think and the only reason I can think of is that people are just too tired to try new(they are old but not known to many) techinques in farming. Hope this changes.",@dps3902,https://yt3.ggpht.com/fLJjlIm6H67OLaRC7s6nteJIJz_HUyKQ9m5VVlAEHjJICd-xG1obUSaCEynszg0plMcP3tOL3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGZj2iC4TCMoHhEQ4VeDzkg,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QO30o_ju7Z,4 years ago,4,,You have obviously never been on a real farm.,@williambrandondavis6897,https://yt3.ggpht.com/ytc/AIdro_mw3APWy5Xr3xHph1y7i7tTb-oTudeuyHqggBv1kkUU0jI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC_rumAYvnxpA2FkXbHmp2ag,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QO4bJ42jCC,4 years ago,8,," @williambrandondavis6897  also, I never said its going to change completely conventional farming,rather my focus was on the diversification and decentralization. A bunch of greedy corporations deciding what's best food for me, nah. Fuck em.",@dps3902,https://yt3.ggpht.com/fLJjlIm6H67OLaRC7s6nteJIJz_HUyKQ9m5VVlAEHjJICd-xG1obUSaCEynszg0plMcP3tOL3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGZj2iC4TCMoHhEQ4VeDzkg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QPn6UB2IdN,4 years ago,2,,Most of these are actually less efficient than conventional farming. You dont see the amt of electricity (mainly for pumps) and water used in this system.,@Centrioless,https://yt3.ggpht.com/ytc/AIdro_nX6bpu7sB099miF6H6g0k36kGuYnoZp8v6wbFf8w2TCw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC3fgVGzL0VoPz2kuGsgZGbQ,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QPoPB75TnK,4 years ago,6,," @Centrioless  efficiency is one thing, destructive is another. Look, we don't need to have the most efficient aquaponics or agro forestry or permaculture farms. Why? Cause they don't need to be centralized. Decentralization and diversification is the key. Why? There's so much of land that has been degraded by human activity, if we can even restore 10 percent of all that land, we wouldn't have the food insecurity ever. Perhaps, this is another topic but i truly believe that a bigger question lies in all this talk? Should we be consuming so much of it which we actually don't need? Has the crony capitalism gone too Far? No one alternative to conventional farming is the answer, all of them are. If we do that, even though less efficient, I think we'd fine.",@dps3902,https://yt3.ggpht.com/fLJjlIm6H67OLaRC7s6nteJIJz_HUyKQ9m5VVlAEHjJICd-xG1obUSaCEynszg0plMcP3tOL3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGZj2iC4TCMoHhEQ4VeDzkg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QPrTsCNPJn,4 years ago,2,," @dps3902  like i said, you obviously have no idea how inefficient permaculture is.",@Centrioless,https://yt3.ggpht.com/ytc/AIdro_nX6bpu7sB099miF6H6g0k36kGuYnoZp8v6wbFf8w2TCw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC3fgVGzL0VoPz2kuGsgZGbQ,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QPrqzqBBF9,4 years ago,4,, @Centrioless  do you have a permaculture farm?,@dps3902,https://yt3.ggpht.com/fLJjlIm6H67OLaRC7s6nteJIJz_HUyKQ9m5VVlAEHjJICd-xG1obUSaCEynszg0plMcP3tOL3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGZj2iC4TCMoHhEQ4VeDzkg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QPsXNkqLlA,4 years ago,3,," @dps3902  plant different plants in your garden and try to take care of it. It would need much more constant care than comventional agriculture. Different fert for different plants, different time to harvest, different ways of inoculations. It cost more energy and money that you could ever imagine.

You probably never actually grow something",@Centrioless,https://yt3.ggpht.com/ytc/AIdro_nX6bpu7sB099miF6H6g0k36kGuYnoZp8v6wbFf8w2TCw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC3fgVGzL0VoPz2kuGsgZGbQ,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QPt9Pnq_Y-,4 years ago,6,," @Centrioless  go check out anandaa farms for that matter. They been growing 120 different crops all year around in a 10 acre farm. Funny though, nature seems to do it just fine. If you're using fertilizers then don't call it permaculture, its not that. Again, if this argument makes you sleep well then I'd say you won.  Have fun, you",@dps3902,https://yt3.ggpht.com/fLJjlIm6H67OLaRC7s6nteJIJz_HUyKQ9m5VVlAEHjJICd-xG1obUSaCEynszg0plMcP3tOL3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGZj2iC4TCMoHhEQ4VeDzkg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QPuQbqGGKz,4 years ago,1,," @dps3902  yawn.. put the number here and i'll put the number of conventional farm to you. Do you honestly farmers are too afraid to change? The reality is permaculture is just a gimmick, it could barely sustain itself, let alone the entire community",@Centrioless,https://yt3.ggpht.com/ytc/AIdro_nX6bpu7sB099miF6H6g0k36kGuYnoZp8v6wbFf8w2TCw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC3fgVGzL0VoPz2kuGsgZGbQ,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QPv9h4Occ6,4 years ago,2,," @Centrioless  okay, go big, you. If you're happy then good for you.  My original argument wasn't to completely eradicate it anyway. You see that's what happens when you come to a conclusion with all guns blazing. Remember boy, earth can't sustain all this shit for too long.  Alternatives are necessary. So even if that means losing one two of those methods then okay, why not. Sleep well, puppy",@dps3902,https://yt3.ggpht.com/fLJjlIm6H67OLaRC7s6nteJIJz_HUyKQ9m5VVlAEHjJICd-xG1obUSaCEynszg0plMcP3tOL3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGZj2iC4TCMoHhEQ4VeDzkg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QPwEnbYRwG,4 years ago,1,," @dps3902  yawn... i'm sure you believe putting a video of farm that use free labor makes a good case for your argument 🥱

Just think abt it, if a method is much more efficient, more productive, and cheaper, why tf so many farmers ignore it? Maybe... maybe because the method's not as efficient as you think it is",@Centrioless,https://yt3.ggpht.com/ytc/AIdro_nX6bpu7sB099miF6H6g0k36kGuYnoZp8v6wbFf8w2TCw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC3fgVGzL0VoPz2kuGsgZGbQ,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QQTDdNdA7B,4 years ago,5,, @Centrioless  sleep well. You're in state of sleepy delirium still in the shock. Upfront cost is the answer,@dps3902,https://yt3.ggpht.com/fLJjlIm6H67OLaRC7s6nteJIJz_HUyKQ9m5VVlAEHjJICd-xG1obUSaCEynszg0plMcP3tOL3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGZj2iC4TCMoHhEQ4VeDzkg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QQTsSmffuF,4 years ago,1,, @dps3902  yawn... talk to me when you actually have an argument,@Centrioless,https://yt3.ggpht.com/ytc/AIdro_nX6bpu7sB099miF6H6g0k36kGuYnoZp8v6wbFf8w2TCw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC3fgVGzL0VoPz2kuGsgZGbQ,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QQWG0y8F2l,4 years ago,3,, @Centrioless  its funny how you yawned on permaculture but not on the greenhouse emissions. Are they just an imaginary number too? Yawn all you want but its not going to help you achieve anything.,@dps3902,https://yt3.ggpht.com/fLJjlIm6H67OLaRC7s6nteJIJz_HUyKQ9m5VVlAEHjJICd-xG1obUSaCEynszg0plMcP3tOL3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGZj2iC4TCMoHhEQ4VeDzkg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QQWpD_uCtK,4 years ago,1,," @dps3902  yes we are absolutely aware abt greenhouse emission and we did an extensive improvement to reduce it. We are unlike you who keep telling the world that your method is better, but have no data to backup such claim. Now gtfo",@Centrioless,https://yt3.ggpht.com/ytc/AIdro_nX6bpu7sB099miF6H6g0k36kGuYnoZp8v6wbFf8w2TCw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC3fgVGzL0VoPz2kuGsgZGbQ,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QQWxE7lo4Y,4 years ago,2,," @Centrioless  we as in Germany. Hahahaha, yeah right. Your country emissions are on the rise, boy. Educate yourself",@dps3902,https://yt3.ggpht.com/fLJjlIm6H67OLaRC7s6nteJIJz_HUyKQ9m5VVlAEHjJICd-xG1obUSaCEynszg0plMcP3tOL3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGZj2iC4TCMoHhEQ4VeDzkg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QQWzaI4Cs4,4 years ago,2,, @Centrioless  who's we?,@dps3902,https://yt3.ggpht.com/fLJjlIm6H67OLaRC7s6nteJIJz_HUyKQ9m5VVlAEHjJICd-xG1obUSaCEynszg0plMcP3tOL3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGZj2iC4TCMoHhEQ4VeDzkg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QRYBSeTV3l,4 years ago,5,," @Centrioless  it appears you're the one who doesn't understand.

By design, permaculture type systems done right are orders of magnitude more efficient in terms of human nutrition and environment protection.

Yeah, you have few opportunities for machine harvest. Good",@priestesslucy,https://yt3.ggpht.com/ytc/AIdro_mDz3nxqC1ldseYj7RKftlWDWM_XzLXYvUtpF6deuwVBQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCTZIgOL_NF_0wyNyq_YcOJg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QSgvp5OImh,4 years ago,1,," @priestesslucy  ahhh yes machinization. While conventional farmers only need to get on harvesting machine once or twice per year to harvest hectares of farms, you need to run it many many times because the plants you grow have different time for harvesting.

Now apply the same problem to fertilization, planting, etc

Everything looks great in theory",@Centrioless,https://yt3.ggpht.com/ytc/AIdro_nX6bpu7sB099miF6H6g0k36kGuYnoZp8v6wbFf8w2TCw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC3fgVGzL0VoPz2kuGsgZGbQ,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QShBpV-7Gn,4 years ago,3,," @Centrioless  ten acres of silvopasture with something resembling 'food forest' type production between the trees within the tree lines. I could run the math on how much land that amounts to in crop production, but I don't really care tbh.

Fertility? In ten years I haven't done any custom fertility  for anything.  A bit of nutrient washes down the gentle slope from the pasture and I do chop and drop mulching once a year in the autumn at the same time I do autumn harvest. My yields are still increasing and the plants are mostly healthy.  Once in a blue moon somerhing gets sick and gets attacked by pasts, and I  couldn't care less.  Survival of the fittest.

If you're talking about main crop garden, I have half an acre I manage with light animal tillage (pigs and chickens moved through the space fairly quickly) and diverse cropping similar to Gabe Brown, only on a small scale without the heavy equipment.",@priestesslucy,https://yt3.ggpht.com/ytc/AIdro_mDz3nxqC1ldseYj7RKftlWDWM_XzLXYvUtpF6deuwVBQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCTZIgOL_NF_0wyNyq_YcOJg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QShUmtg965,4 years ago,4,, @Centrioless  my point is I want to reduce the mechanization of farms. What we need is decentralization and smaller farms and more farmers feeding their families and communities instead of the cash cropping mess that is conventional modern farming.,@priestesslucy,https://yt3.ggpht.com/ytc/AIdro_mDz3nxqC1ldseYj7RKftlWDWM_XzLXYvUtpF6deuwVBQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCTZIgOL_NF_0wyNyq_YcOJg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QSiUTSYvKi,4 years ago,1,," @priestesslucy  yea yea you dont need fertilization. Imagine thinking that there's no need for replenishing the nutrient that leave the soil when you sell/consume the crops. This is why i cant take any of you seriously.

Lets not forget the non-existent labour cost. And lemme fckin guess.. you dont make your living solely from your farm.",@Centrioless,https://yt3.ggpht.com/ytc/AIdro_nX6bpu7sB099miF6H6g0k36kGuYnoZp8v6wbFf8w2TCw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC3fgVGzL0VoPz2kuGsgZGbQ,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QSjdGPKi2T,4 years ago (edited),1,," @Centrioless  I don't have any other income if that's what you're suggesting.

The only labor is mine and animal labor. I am looking into self harvesting systems to possibly offload some labor onto the customer, but that's not something I'm doing yet.

Regarding fertility, I literally just said that my yields are still increasing  everything is healthy. What more do you want? If fertility deficiencies arise, I will deal with them. But for now, the system is clearly taking care of itself (with some labor input from me chopping down a ton of mulch every Fall)",@priestesslucy,https://yt3.ggpht.com/ytc/AIdro_mDz3nxqC1ldseYj7RKftlWDWM_XzLXYvUtpF6deuwVBQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCTZIgOL_NF_0wyNyq_YcOJg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QTIcXzDGaa,4 years ago,1,, @Centrioless  You are correct about the dependency and amount of electricity used but those guys in the Netherlands appear to be energy and cost efficient.,@pranramsamooj8187,https://yt3.ggpht.com/ytc/AIdro_lWG8Q1VYvk9wadDhf9Hbj7E1c4mBI3rVkrFFldm1A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCroQPb5GreKhhH0KAkZPzkA,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QTUqoW5Xp3,4 years ago,1,, @Centrioless  my best guess is you are a exactly the kind of person big corporations would hire to instill doubts in people's minds,@dps3902,https://yt3.ggpht.com/fLJjlIm6H67OLaRC7s6nteJIJz_HUyKQ9m5VVlAEHjJICd-xG1obUSaCEynszg0plMcP3tOL3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGZj2iC4TCMoHhEQ4VeDzkg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QTXWx1oGOW,4 years ago,1,," @priestesslucy  First I wish to say keep up the wonderful work you are doing. There are so many problems associated with deep tillage and conventional agriculture: depletion of nutrients, soil acidification, eutrophication of waterways, wind erosion, deforestation, desertification, and greenhouse gas emissions. The dust bowl in the United States during the mid-'30s is one example of conventional agriculture compounded by drought gone wrong. Yet the trend seems to be the continuing rise of mega-farms as seen in Australia, Europe, the U.S., and China, however, food security is still an issue partly because of poverty, logistical problems with supply chains, trade agreements, sanctions, and greed. Anyone looking for verification can look up the numerous reports by F.A.O.and U.S.D.A. or your local University if they have a Faculty of Agriculture/Food Production. The reality is the world population is growing and everyone will have to get involved in some form of food production whether conventional or otherwise while reducing the environmental impact. We don't have a choice.",@pranramsamooj8187,https://yt3.ggpht.com/ytc/AIdro_lWG8Q1VYvk9wadDhf9Hbj7E1c4mBI3rVkrFFldm1A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCroQPb5GreKhhH0KAkZPzkA,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QUFwpq7PIy,4 years ago,1,, @Centrioless  are you hurt? 🤣😂😂,@dps3902,https://yt3.ggpht.com/fLJjlIm6H67OLaRC7s6nteJIJz_HUyKQ9m5VVlAEHjJICd-xG1obUSaCEynszg0plMcP3tOL3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGZj2iC4TCMoHhEQ4VeDzkg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QUGk6aMmDJ,4 years ago,1,," @dps3902  ""hahaha... im gon type anything so myself doesnt look clueless abt this hahaha...""",@Centrioless,https://yt3.ggpht.com/ytc/AIdro_nX6bpu7sB099miF6H6g0k36kGuYnoZp8v6wbFf8w2TCw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC3fgVGzL0VoPz2kuGsgZGbQ,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9QUxunLU7qN,4 years ago,1,, @Centrioless  you obviously a troll so imma let you just be that.,@dps3902,https://yt3.ggpht.com/fLJjlIm6H67OLaRC7s6nteJIJz_HUyKQ9m5VVlAEHjJICd-xG1obUSaCEynszg0plMcP3tOL3w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGZj2iC4TCMoHhEQ4VeDzkg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9Qp0MGnXp9R,4 years ago,1,,"🐻 Lokah Samastah Sukhino Bhavanthu 🌿
🐻 Sabbe Satta Bhavanthu Sukhitatta 🌿🌿
🐻 May all Beings be Happy 💗💕💞❤️💕 പ്പെട്ടത് 🌎🌏🌍 റ്റഗ്ഗംഡ്യൂഗ്ഗം  🐻 🌱🥥🌱🍊🌱🍇🌱🍎  Be Vegan  🌱🥑🌱 റ്റഗ്ഗംഡ്യൂ 💕",@howto2457,https://yt3.ggpht.com/ytc/AIdro_mKD7zt_GaQ7y4oHfbixWUAfa_wKw7u5OCy-DQJlQugkD4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC6h6Be0t9VXpsgY1CPjflDA,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9VHfOa4OKuQ,4 years ago,1,,Lmao,@udaykiranpanjala2710,https://yt3.ggpht.com/ytc/AIdro_mfBJPZOxb3qBg85v7GIPiJMo8JlfAR4P4Nhefhk1ba5ypZ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC97euGbdn7ziqRFi9YBkVHQ,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9Wlr4wLb-hb,3 years ago,1,,Yes! All these food production methods will need to be adopted if we want to have a future on this Earth,@hikki6478,https://yt3.ggpht.com/i7ZZHTj--139miKdS1-Y-hxT85DD2T3eIIO_wsQIvxbk_MdMakTjVGOrVLtjEvw0fgpSJTwbRg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCZT79fq4pGi_Pqn0sDhfEfg,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwnhkNs35XH5OE63z54AaABAg.9Q8qzE4hfPp9cC66Xa3hsm,3 years ago,1,,I knew that in  ancient mexico they used that a lot but i dodnt how efficient it was,@sauriotic2496,https://yt3.ggpht.com/4_3wRmTjXVfvATF76KXoExyVSnA3UivDHW2EzLucc8AXweRNAX22f81da4I1U2a65brmIEpkmNk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCHspULNOTPGTGYarGaugONQ,FALSE,FALSE,FALSE,UgwnhkNs35XH5OE63z54AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgydAIfoO-8UqdUB8TB4AaABAg,4 years ago,60,5,"We’ve had that is LA for years.  They’re called crawfish farms.  Rice in spring, and crawfish in fall.",@jeffforbess6802,https://yt3.ggpht.com/ytc/AIdro_mOnodlb-Bte0angESJcOcVECz93weEFJYXjZ19A28=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCUxl9PfVbb1xkwfJF1baB9Q,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgydAIfoO-8UqdUB8TB4AaABAg.9QSl4yXLbWz9Q_N3tcpzMx,4 years ago,34,, @ransom182  he means Louisiana clown.,@enohs64,https://yt3.ggpht.com/ytc/AIdro_l1l39CSVT5XrmC4Y8yvJv2cLOfCl8Vouw8uiSdjafknw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCK_7IATiHRk9uwQAnxHZaZg,FALSE,FALSE,FALSE,UgydAIfoO-8UqdUB8TB4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgydAIfoO-8UqdUB8TB4AaABAg.9QSl4yXLbWz9QdDjkc_fTy,4 years ago,4,, @ransom182  lmao,@machina5,https://yt3.ggpht.com/Xq1sVkByWuGIHcln_QG_wqM5sNQ53x4QeuLZoesjvl3A_2rgHq8hMjOSvv8mtC4zazj-iHlMvM8=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCH9BpoVyWFrd-6sS5C6ERmA,FALSE,FALSE,FALSE,UgydAIfoO-8UqdUB8TB4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgydAIfoO-8UqdUB8TB4AaABAg.9QSl4yXLbWz9QlfmwScNf1,4 years ago (edited),10,,@Akki Kishore compare to what? Alabama? lol,@jkid4855,https://yt3.ggpht.com/bScT2DoX5tndzPlChD9xFCpE16dR9zgljTj49H6KUDpt3Xcp5pC3BmJbGA3mBonGpU7gUsLv2A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCTKp2a0fhKH_bTLtKr6cKSQ,FALSE,FALSE,FALSE,UgydAIfoO-8UqdUB8TB4AaABAg
